date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:18	4667/4667	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:41%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2485	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrinta2df.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2485/CINEMACENTER.html)
20:52:19	53242/53242	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:41%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/131/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/131/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/131/Cines-Atlas-2D.html)
20:52:20	152/152	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2001:52:42%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=131	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.2d46d44.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/131/Cines-Atlas-2D.html)
20:52:20	2171/2171	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:44%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=131	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint6d44.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/131/Cines-Atlas-2D.html)
20:52:21	9179/9179	---M--	200	added ('OK')	image/jpeg	etag:%224eb4d4236c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/131.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/131.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/131/Cines-Atlas-2D.html)
20:52:22	5650/5650	---M--	200	added ('OK')	image/jpeg	etag:%22846a684336c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/543.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/543.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/543/Cines-del-Solar-2D.html)
20:52:22	152/152	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2001:52:45%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=543	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.2d8ca76.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/543/Cines-del-Solar-2D.html)
20:52:23	54032/54032	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:44%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/543/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/543/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/543/Cines-del-Solar-2D.html)
20:52:26	2042/2042	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:46%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=543	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrintca76.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/543/Cines-del-Solar-2D.html)
20:52:28	153/153	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Oct%202015%2001:52:51%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint.aspx?id=2187	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint.2dc6291.delayed	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2187/Optica-Schellhas.html)
20:52:28	12093/12093	---M--	200	added ('OK')	image/jpeg	etag:%2210af2710b7eace1:0%22	http://club.lagaceta.com/Img/Beneficios/365x140/2187.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/365x140/2187.jpg	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2187/Optica-Schellhas.html)
20:52:28	1335/1335	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:51%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficioPrint?id=2187	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficioPrint6291.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2187/Optica-Schellhas.html)
20:52:28	53263/53263	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:50%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2187/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2187/expressInstall.html	(from http://club.lagaceta.com/Beneficios/UnBeneficio/2187/Optica-Schellhas.html)
20:52:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2001:52:52%20GMT	http://club.lagaceta.com/Beneficios/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/expressInstall.2de.delayed	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:30	56027/56027	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:52%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/303/Establo-Chic-.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/303/Establo-Chic-.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:30	7597/7597	---M--	200	added ('OK')	image/jpeg	etag:%22f418ca3e36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/303.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/303.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:32	5889/5889	---M--	200	added ('OK')	image/jpeg	etag:%228425379c9adcf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2411.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2411.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:32	52892/52892	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:54%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2698/Metropolitan-House.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2698/Metropolitan-House.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:33	2828/2828	---M--	200	added ('OK')	image/jpeg	etag:%2240d0d713937bd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2698.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2698.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:33	51976/51976	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:54%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2411/La-Ernestina.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2411/La-Ernestina.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:34	4723/4723	---M--	200	added ('OK')	image/jpeg	etag:%2240d6b33613bd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2552.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2552.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:35	52999/52999	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:57%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2290/Ol%c3%a1s-Tendencias.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2290/Ol%c3%a1s-Tendencias.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:35	52268/52268	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:52:56%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2552/Mix-Basico.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2552/Mix-Basico.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:35	6684/6684	---M--	200	added ('OK')	image/jpeg	etag:%2290e220911d42cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2290.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2290.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:37	4216/4216	---M--	200	added ('OK')	image/jpeg	etag:%220f87df9d07ed01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2708.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2708.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=indumentaria%20femenina)
20:52:38	3064/3064	---M--	200	added ('OK')	image/jpeg	etag:%226cd7653e36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1950.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1950.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=hombre)
20:52:40	52965/52965	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:00%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1950/Jugador-Nocturno.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1950/Jugador-Nocturno.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=hombre)
20:52:40	52674/52674	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:03%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/391/New-Style.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/391/New-Style.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=hombre)
20:52:41	3556/3556	---M--	200	added ('OK')	image/jpeg	etag:%2260fa2d1ae66ecf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/391.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/391.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=hombre)
20:52:42	53617/53617	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:04%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2324/Siabar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2324/Siabar.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=hombre)
20:52:44	8224/8224	---M--	200	added ('OK')	image/jpeg	etag:%2220692c6825fcf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2324.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2324.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=hombre)
20:52:45	3077/3077	---M--	200	added ('OK')	image/jpeg	etag:%22566ff53e36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/421.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/421.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:46	3996/3996	---M--	200	added ('OK')	image/jpeg	etag:%22f0c1b9f0e9fad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/588.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/588.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:47	54446/54446	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:08%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/421/Cilantro.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/421/Cilantro.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:47	4450/4450	---M--	200	added ('OK')	image/jpeg	etag:%22105cc982d9fad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/592.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/592.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:48	54018/54018	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:10%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/592/Don-Toribio.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/592/Don-Toribio.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:48	54364/54364	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:11%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/790/El-Mercado-Restaurant-.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/790/El-Mercado-Restaurant-.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:49	3252/3252	---M--	200	added ('OK')	image/jpeg	etag:%22a145673f36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/790.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/790.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:49	54260/54260	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:12%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/602/La-Nueva-Corzuela.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/602/La-Nueva-Corzuela.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:50	5397/5397	---M--	200	added ('OK')	image/jpeg	etag:%22702b3f3ef1fad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/602.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/602.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:50	53533/53533	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:13%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2337/La-Sirio.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2337/La-Sirio.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:51	4171/4171	---M--	200	added ('OK')	image/jpeg	etag:%2280ad15821a63cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2337.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2337.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:53	54203/54203	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:15%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/504/Rest%c3%b3-Bicentenario.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/504/Rest%c3%b3-Bicentenario.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:53	5123/5123	---M--	200	added ('OK')	image/jpeg	etag:%2256a5a3f36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/504.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/504.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:54	4444/4444	---M--	200	added ('OK')	image/jpeg	etag:%225064a8efeafad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/596.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/596.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:54	53359/53359	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:16%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/596/Village.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/596/Village.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=comida)
20:52:55	53512/53512	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:17%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2569/La-Le%c3%b1ita-Parrillada---Famaill%c3%a1.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2569/La-Le%c3%b1ita-Parrillada---Famaill%c3%a1.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=almuerzo)
20:52:56	56221/56221	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:18%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1866/Los-Hornos.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1866/Los-Hornos.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=almuerzo)
20:52:56	53931/53931	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:19%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2694/Terramar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2694/Terramar.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=descuentos)
20:52:57	4977/4977	---M--	200	added ('OK')	image/jpeg	etag:%22c8d056cbf47dd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1866.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1866.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=almuerzo)
20:52:57	7154/7154	---M--	200	added ('OK')	image/jpeg	etag:%2220e7bac91afd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2569.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2569.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=almuerzo)
20:52:57	4842/4842	---M--	200	added ('OK')	image/jpeg	etag:%22309b43195079d01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2694.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2694.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=descuentos)
20:52:57	4168/4168	---M--	200	added ('OK')	image/jpeg	etag:%224dd7c33e36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/252.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/252.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=servicios)
20:52:58	4444/4444	---M--	200	added ('OK')	image/jpeg	etag:%22907e5623ebfad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2503.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2503.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:52:59	53894/53894	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:21%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2503/Village.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2503/Village.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:00	53047/53047	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:23%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2215/El-Quebracho.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2215/El-Quebracho.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:00	4805/4805	---M--	200	added ('OK')	image/jpeg	etag:%229863a0dac97ed01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2215.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2215.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:00	4991/4991	---M--	200	added ('OK')	image/jpeg	etag:%22c052dd9778b5cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2348.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2348.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:01	54146/54146	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:24%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2348/Mia-Mamma.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2348/Mia-Mamma.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:01	56636/56636	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:24%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2255/Mora-Bistr%c3%b3-Argentino.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2255/Mora-Bistr%c3%b3-Argentino.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:02	3350/3350	---M--	200	added ('OK')	image/jpeg	etag:%2240da1b61312fcf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2255.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2255.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:03	4910/4910	---M--	200	added ('OK')	image/jpeg	etag:%22f77dc1226dc0cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2206.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2206.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:04	54456/54456	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:27%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2321/Resto-9.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2321/Resto-9.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:04	5415/5415	---M--	200	added ('OK')	image/jpeg	etag:%22106ae359d858cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2321.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2321.jpg	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:04	53438/53438	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:26%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2206/Restaurante-Los-Alizos---Estancia-Jesu%c3%adtica-Las-Carreras.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2206/Restaurante-Los-Alizos---Estancia-Jesu%c3%adtica-Las-Carreras.html	(from http://club.lagaceta.com/Beneficios/Resultados?tag=restaurant)
20:53:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2001:53:27%20GMT	http://club.lagaceta.com/mapa-del-sitio/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/mapa-del-sitio/expressInstall.312.delayed	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:07	74144/74144	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:29%20GMT	http://club.lagaceta.com/beneficios/Resultados/Deportes	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Deportes-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:07	124446/124446	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:29%20GMT	http://club.lagaceta.com/beneficios/Resultados/Belleza	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Belleza-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:08	122501/122501	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:30%20GMT	http://club.lagaceta.com/beneficios/Resultados/Entretenimientos	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Entretenimientos-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:09	129673/129673	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:30%20GMT	http://club.lagaceta.com/beneficios/Resultados/Gastronomia	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Gastronomia-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:09	129823/129823	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:32%20GMT	http://club.lagaceta.com/beneficios/Resultados/Hogar	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Hogar-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:10	130587/130587	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:33%20GMT	http://club.lagaceta.com/beneficios/Resultados/Servicios	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Servicios-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:11	129156/129156	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:33%20GMT	http://club.lagaceta.com/beneficios/Resultados/Moda	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Moda-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:11	46995/46995	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:33%20GMT	http://club.lagaceta.com/beneficios/Resultados/Supermercados	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Supermercados-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:12	124062/124062	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:35%20GMT	http://club.lagaceta.com/beneficios/Resultados/Turismo	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Turismo-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
20:53:12	75260/75260	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:53:35%20GMT	http://club.lagaceta.com/beneficios/Resultados/Vehiculos	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/beneficios/Resultados/Vehiculos-2.html	(from http://club.lagaceta.com/mapa-del-sitio/)
